CUSTOMER_SK,C_CUSTKEY,C_NAME,C_ADDRESS,C_NATIONKEY,C_PHONE,C_ACCTBAL,C_MKTSEGMENT,START_DATE,END_DATE,IS_CURRENT,RECORD_SOURCE
1465,933,Customer#000000933,V0SPv2VbrNo7Pj,14,246238038018,8541.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1466,934,Customer#000000934,UMAFCPYfCxn LhawyoEYoU9GZC7TORCX,12,221195767222,0.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1467,935,Customer#000000935,XkVT4jvetY4JV76IAkd91sSp9CqsICE,0,107244458323,2531.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1468,936,Customer#000000936,hwJIFpxofea6CLEbWZFsWUxNrGFLANp,11,211005389635,3651.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1469,937,Customer#000000937,usrG6ohdPROyd98c9,23,338699903946,669.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1470,938,Customer#000000938,wrq9S3rEW8zXUVCXpa7uKi,12,221573217590,2585.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1471,939,Customer#000000939,jYaDdfxAlL1aVKPfN,19,296278441293,8060.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1472,940,Customer#000000940,"T7ROXBXdajS,vkwy3VuC8wNvA",19,299585731004,254.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1473,941,Customer#000000941,297w97UgOfpV3pv2QniJUWBKq0BRpcawOfpj,19,297458751061,2990.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1474,942,Customer#000000942,y0OKxFyfXeYuklJDY9RwujlNIC2ETXo9HxZCVhg1,18,285604497675,5898.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1475,943,Customer#000000943,74dBRGOKLFEQEqCgH2x8WGL9tubtgJAbHu,5,154832518603,7541.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1476,944,Customer#000000944,"8lO9F4WK6PKWXiocyE,ojIfPNfVY8",4,144851395142,9455.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1477,945,Customer#000000945,300zKNJ9lg,15,255426621673,9615.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1478,946,Customer#000000946,ufHQOmRhQoLSiyfQ,21,311523579762,2991.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1479,947,Customer#000000947,JnzDRxqCwjRPyeq70wrxzKWLXI,22,328383936825,4092.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1480,948,Customer#000000948,yxBr7nLGxxwECEk,17,271259683750,4347.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1481,949,Customer#000000949,tOBbBIfhWM lNI3YxTYH8Or8Ki,2,123913161861,5341.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1482,950,Customer#000000950,mi3o6cp47mo8Miqh9d R1XWStjxatcQqHQZW,15,258497602017,9610.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1483,951,Customer#000000951,"PnC4Xlds,v",0,108139168297,7499.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1484,952,Customer#000000952,jg0YsHARdoULvVtP2vGHLVoAfWKFNz6QdTeAi,24,345275249172,3710.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1485,953,Customer#000000953,5HJQ8UzSSl1PJv28MpZqWvNwUm,22,328299612870,6292.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1486,954,Customer#000000954,"rr0Gz2iuYNuLgrIcLCdi5Zr2SnY8,wpzD9A",19,296394373775,5740.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1487,955,Customer#000000955,FIis0dJhR5DwVCLy,0,109188638880,138.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1488,956,Customer#000000956,aI12bsLSd1Y4dIx2Me5BLbGDCZPn,20,306279478311,1587.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1489,957,Customer#000000957,"9F8p,XsLLxyiZ3b8NN",19,299415538245,9077.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1490,958,Customer#000000958,OrOUBBV7NlzVFXtuSOECmQFOkw8r,5,154559542914,1792.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1491,959,Customer#000000959,O FdrkZxCx PK,4,145463296898,3266.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1492,960,Customer#000000960,"meekxaMlz5c1uE3wV7a,u h WcU,1OJz",4,146646048633,1933.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1493,961,Customer#000000961,"5,81YDLFuRR47KKzv8GXdmi3zyP37PlPn",12,229894636089,6964.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1494,962,Customer#000000962,lDp572JGdrL34kB YOQuC,4,147922321645,7557.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1495,963,Customer#000000963,"40EdWkddaWhQyiQ6FfUo8VOZwgb MetJ2jV,QPL",13,239213327635,2557.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1496,964,Customer#000000964,ZnBNwMqvW7y3FSn6025pwkzgTDfsG2A,12,229747722802,4757.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1497,965,Customer#000000965,"UigBc,9d1iLtQAVatnWACSDc9mNx0mYl",2,128937356415,4769.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1498,966,Customer#000000966,V9c8SR8WK7wEd,8,185399335176,1283.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1499,967,Customer#000000967,xKdAl6HSWvAmptzHgQHX3cMmxZDhfyrMqx,23,336879173598,5710.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1500,968,Customer#000000968,eu 5FA1WHs9jq0pcdlVVA,0,104707402657,8922.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1501,969,Customer#000000969,N9NSGc0Bj6FlSw3d9k GI7VAd1jW,8,181487902039,8602.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1502,970,Customer#000000970,DXEgz7JHSFW401,14,242664861615,3624.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1503,971,Customer#000000971,z29DUY Utsi6mWKI,1,112567186928,3915.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1504,972,Customer#000000972,ImKvHrrNc3rfWejksbCPyIQ,4,144052296174,4453.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1505,973,Customer#000000973,FT4jTOdVCpmYW,0,107499285415,3229.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1506,974,Customer#000000974,"7RcY6fOjTMbbOnVaFV,,6Dk5FIiHGrCpwXJNI",20,304739487149,7826.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1507,975,Customer#000000975,qPFceGMB0xDjY6BhTGdIxe2Z F4MVuKIXHqQ1,16,264282202070,4364.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1508,976,Customer#000000976,I78UJ2ks3sbcd0c2NQ7aH,19,294366604732,7773.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1509,977,Customer#000000977,"JcKxPwHPM7akg5IiCs,ZVAfO73KE3",2,126028075055,311.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1510,978,Customer#000000978,"zpvQ6LYE89Inl40Yz,7NJ",24,342612432624,0.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1511,979,Customer#000000979,DvzUxD35ohKtUnalLGO9kDsCzZxtfcjO,18,281135744962,7055.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1512,980,Customer#000000980,UsrigSqZBnmbXhXNR6ibloq60qHBUj42kwX,1,115722818212,4586.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1513,981,Customer#000000981,"pM4DXkl6Y,7S6a6jlJf8dZogp9QOdv",18,282029628429,3383.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1514,982,Customer#000000982,EN9aD5Xgh2q,23,334609869418,1438.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1515,983,Customer#000000983,9jgCxRufEbwbGwW0PmG1RDIOwCUYlHs8z,7,172836106143,2903.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1516,984,Customer#000000984,fgAELFO9RS 6q9,11,212475885181,2812.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1517,985,Customer#000000985,"0uAMe1ICB,wts4STD4eLL",23,334081945161,2701.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1518,986,Customer#000000986,Cei2QidV0GC3OQWfJTNHLYPd,1,115372253800,179.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1519,987,Customer#000000987,SO 0UTuH26eduKI,8,188873942506,9851.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1520,988,Customer#000000988,3BNYKEUyMbzfb40SEr 8OTb,3,138627223298,7747.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1521,989,Customer#000000989,pKuixWbH6XZFJY0uZjGi0oRaH1Xl,10,206468196827,5454.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1522,990,Customer#000000990,uF idg4bq8Ij7ghxJ5KuTnU8w,0,104031371064,6988.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1523,991,Customer#000000991,dK1Gzw1glT,21,319779716175,6534.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1524,992,Customer#000000992,"Vbi1NGfPeKw,XU",5,152625353924,5028.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1525,993,Customer#000000993,"56K JjC bMcgbXlJA4KI Icu uggsRoviMQm,F",7,174947575759,8422.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1526,994,Customer#000000994,sZjdeW4LT9EKopmlv3M Xbnbe3gXQ9JkoxPv,16,266381595836,7461.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1527,995,Customer#000000995,5tCSAsm4qL5OvHdRZsiwSlVTdqPZws3f,13,232727001002,0.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1528,996,Customer#000000996,yjrSjcG z0Rm5PYrVMFTrU pFRMw,22,329026251946,6451.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1529,997,Customer#000000997,85KMCT2D2RIGayG99ozpk85ppHE6i9gJE,17,272186455219,367.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1530,998,Customer#000000998,"fHRMFCGphazw9KvR1,EmNOUBG",17,279519356514,6679.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1531,999,Customer#000000999,r2SFEmfqrRu3M7ouE4zvI2ApOAtD,16,268769561302,404.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1532,1000,Customer#000001000,hzM1shTwWlLuk,22,327302752976,0.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1533,1001,Customer#000001001,KbWTzGB3ZUymu nNCIuG5eCueaqu,21,313899864741,7141.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1534,1002,Customer#000001002,98bKmyr3jZWRLEY9WBtyUWOodVd,10,209736226579,3700.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1535,1003,Customer#000001003,lE07lPMzVzMhG9CUC54uPwGw3BWO,21,317163971854,7894.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1536,1004,Customer#000001004,"mBaNGEJoY2tgXD60V2DEO ajjoM3Zd,Jp",8,186761524849,1512.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1537,1005,Customer#000001005,cTWPLcTvotjgrrcN3j,13,231493739093,7791.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1538,1006,Customer#000001006,Q46palcsa4KwAMhPS,12,223647805932,7448.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1539,1007,Customer#000001007,PfH0lw8GzD7o,9,197908435283,7348.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1540,1008,Customer#000001008,"AfP6tFNz1Eu4buoUd,HrZAld340 xz2wbQ2",2,121155717897,8192.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1541,1009,Customer#000001009,"cWONXs2Vx30bkgYoCkx7LrJH,E",12,221329061117,595.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1542,1010,Customer#000001010,uasIK CZZ5,5,152214633776,1653.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1543,1011,Customer#000001011,6m8KP FxT4nnHgoc4CN70TVLW1X5Q,5,157368093168,1189.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1544,1012,Customer#000001012,5Zsp rqM6oCmgqqFe,4,145355516255,4422.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1545,1013,Customer#000001013,k5rfeOtchP1  w,15,257255991183,0.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1546,1014,Customer#000001014,"ZsiaboMOOV,aGwWUpfE",11,215534259152,0.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1547,1015,Customer#000001015,RDJWEmcAk4GC8OT8WCsXB,10,201349265391,6392.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1548,1016,Customer#000001016,8tzkhPXMFHKgmz,11,216833682994,2358.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1549,1017,Customer#000001017,OoVPZGR5hUp8oo,16,265939415690,0.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1550,1018,Customer#000001018,"yldxLZOgQwzrXh3t4yktykZZV8v,vK2c6pVr",18,284507644871,8342.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1551,1019,Customer#000001019,VMFs38VlBt01g30PzPyliiAoGHazC4HG74JJ,21,315026833413,2115.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1552,1020,Customer#000001020,"DHom,LSHKfYSwLSZv39AooYQHlvbaeztefjwR",3,136922868158,6915.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1553,1021,Customer#000001021,m h2wQbujQnQOrcf109reW0 o,6,164695545196,1287.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1554,1022,Customer#000001022,"lP,9H6e6mQwLsWYYr2Y",8,187335532195,9606.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1555,1023,Customer#000001023,"w8 oxHcOTUiF8dOr,ktZ05pO7qcHZ8ZeH7",17,279603065136,7188.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1556,1024,Customer#000001024,9wLrRS78uOPy7CHW,11,215087797822,0.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1557,1025,Customer#000001025,3T2A1uo8mCqTeO LTW8atjLBLO12nh6lyl,8,185884564616,3363.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1558,1026,Customer#000001026,ktKcS9tV2OC8T42KVqMem NjkNO 4pkXmu,17,271692218173,9699.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1559,1027,Customer#000001027,GNaw4RXXMr,2,122781545262,4946.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1560,1028,Customer#000001028,"NxmOhIN,w45aogQ1hZSvqoz0 8nrbdkaiZOe",10,205821193249,1916.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1561,1029,Customer#000001029,"D3TLK5s,gc",15,256028108723,6252.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1562,1030,Customer#000001030,Xpt1BiB5h9o,8,187598771870,6359.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1563,1031,Customer#000001031,"dwCYOftUgV5,EwGJc",21,319466411853,2227.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1564,1032,Customer#000001032,6yoIzDrw5zLBO,18,284492273528,1854.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1565,1033,Customer#000001033,WOozPuOF8UdYMwjF5,8,184703802978,81.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1566,1034,Customer#000001034,"Fn5qqb64TSKuJWz4f8GpPkF,c3WY3yqjsV,GgHu",5,153701796631,7350.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1567,1035,Customer#000001035,"7yTbQ665G3Bi,6BK0EmQPw,Gc7bZOPk4ncXpo",10,203763453729,7499.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1568,1036,Customer#000001036,fxujgj8DOFO6oKrH,8,187915777691,1766.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1569,1037,Customer#000001037,dwgDZPKR5ZuU3HO2sDOS7Ym0oeC8c6Xm,23,338559602989,4936.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1570,1038,Customer#000001038,yQCza56pNgcF9sxDR HCed22GeEq,17,275111011611,0.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1571,1039,Customer#000001039,F602TgKjElSWrZ,10,208718869220,7619.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1572,1040,Customer#000001040,vbJmdHe6U9Pl,11,217561091482,2861.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1573,1041,Customer#000001041,189f n2lA4,11,213142903052,7994.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1574,1042,Customer#000001042,S1sh9gyFn21m4zkb4J95GD5,5,152156523459,9850.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1575,1043,Customer#000001043,HJMn12xn4bl vWC7iVuTRsErYEzlyCO,7,172663348613,5848.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1576,1044,Customer#000001044,Eh2e8gLyStrLE7A,0,104514599620,7291.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1577,1045,Customer#000001045,clvGUnQPLbzX 23hemPp24WS1MEtS4z,20,301209922121,2942.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1578,1046,Customer#000001046,umgqzlyUW3AYz2C39YMhIgf,10,208901618958,2311.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1579,1047,Customer#000001047,"h5iBRMsym,y6LLSQU2DzNftiET qZ",9,191463994251,8919.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1580,1048,Customer#000001048,Mk0ebiw9SaFBTwoib,19,297576423735,2584.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1581,1049,Customer#000001049,bZ1OcFhHaIZ5gMiH,9,194992582851,8748.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1582,1050,Customer#000001050,KgVnjN7Y4HCN5f97HEUp7kYNNTrE3 O,11,214483134374,0.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1583,1051,Customer#000001051,"iHS,UFudVOOe",2,128692211428,9776.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1584,1052,Customer#000001052,"OcXtKS,1Hvf2D0 rPvhw4qXViYOudQ3",13,234964759040,2838.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1585,1053,Customer#000001053,wDJTteyausmZswQAFQot,16,264003126496,0.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1586,1054,Customer#000001054,Xgj6QVy2I9FVoSiIbgLf9LIE8XpWI2RtmbGUx,21,319152929727,8844.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1587,1055,Customer#000001055,Z3AggyEMPME2hqqTfbMC76O0z,7,178021317180,640.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1588,1056,Customer#000001056,8u1rnDOcvU109,5,153252855215,6287.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1589,1057,Customer#000001057,"xyV8 FbW4xS,JhkxC0dY527tzcMKxM",24,347507351314,0.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1590,1058,Customer#000001058,R0NIEcSVDQ4rNUcCevDrap,19,298186209637,6808.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1591,1059,Customer#000001059,"OHwYMiDjmgeIQXhLlNW,8LIwIEr",23,336834189460,1548.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1592,1060,Customer#000001060,aWJkU6JJJOvgaKPOAJJc,8,182907946133,2841.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1593,1061,Customer#000001061,CqLhg io1CpQKhrVHHDhWg1Omrx1hLcpKB6h,4,149094178324,0.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1594,1062,Customer#000001062,3OYrGEJC1YUa9DP,22,322076008684,4710.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1595,1063,Customer#000001063,yHVWD7y1Oe1P,21,312773499036,1663.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1596,1064,Customer#000001064,VmFhpV9 aIqPysMHRIWZl,15,253919984106,1666.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1597,1065,Customer#000001065,qGBa7X0dOMsKLuYBpShpJVwGyU9rh,22,326052262449,4663.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1598,1066,Customer#000001066,2Ge 0Nk29FlBs1GuBiY84sLvn38mEkAKnM,0,103334634472,950.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1599,1067,Customer#000001067,"g25CH,fhra",23,337641239568,9154.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1600,1068,Customer#000001068,"ElWdGnnKpmo0sA1Au teWwomSVgG,me",18,284859847299,737.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1601,1069,Customer#000001069,PdWrPGSArhnqWQ km65e,21,319277116278,5465.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
1602,1070,Customer#000001070,m0sYmeYs5wLydSS qw542Et32,15,258948439171,3160.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
